iso3,IndicatorCode,Year,Value,IndicatorName
ITA,SP.POP.TOTL,1963,51252000.0,Población total
JAM,NY.GDP.PCAP.CD,1963,484.29843804072505,PIB per cápita (USD)
JAM,SP.POP.TOTL,1963,1707019.0,Población total
JPN,NY.GDP.PCAP.CD,1963,717.866915230894,PIB per cápita (USD)
JPN,SP.POP.TOTL,1963,96812000.0,Población total
JOR,SP.POP.TOTL,1963,999392.0,Población total
KAZ,SP.POP.TOTL,1963,10913552.0,Población total
KEN,NY.GDP.PCAP.CD,1963,104.012701298759,PIB per cápita (USD)
KEN,SP.POP.TOTL,1963,8908425.0,Población total
KIR,SP.POP.TOTL,1963,44372.0,Población total
PRK,SP.POP.TOTL,1963,12065470.0,Población total
KOR,NY.GDP.PCAP.CD,1963,141.727048861493,PIB per cápita (USD)
KOR,SP.POP.TOTL,1963,27261747.0,Población total
KSV,SP.POP.TOTL,1963,1022000.0,Población total
KWT,SP.POP.TOTL,1963,381665.0,Población total
KGZ,SP.POP.TOTL,1963,2413700.0,Población total
LAO,SP.POP.TOTL,1963,2272078.0,Población total
LVA,SP.POP.TOTL,1963,2210919.0,Población total
LBN,SP.POP.TOTL,1963,1984982.0,Población total
LSO,NY.GDP.PCAP.CD,1963,52.3631102662722,PIB per cápita (USD)
LSO,SP.POP.TOTL,1963,898342.0,Población total
LBR,NY.GDP.PCAP.CD,1963,167.333785730761,PIB per cápita (USD)
LBR,SP.POP.TOTL,1963,1196588.0,Población total
LBY,SP.POP.TOTL,1963,1592111.0,Población total
LIE,SP.POP.TOTL,1963,17722.0,Población total
LTU,SP.POP.TOTL,1963,2898950.0,Población total
LUX,NY.GDP.PCAP.CD,1963,2441.03855530008,PIB per cápita (USD)
LUX,SP.POP.TOTL,1963,324100.0,Población total
MAC,SP.POP.TOTL,1963,188703.0,Población total
MKD,SP.POP.TOTL,1963,1547445.0,Población total
MDG,NY.GDP.PCAP.CD,1963,138.400253667609,PIB per cápita (USD)
MDG,SP.POP.TOTL,1963,5486593.0,Población total
MWI,NY.GDP.PCAP.CD,1963,49.2804860512016,PIB per cápita (USD)
MWI,SP.POP.TOTL,1963,3872124.0,Población total
MYS,NY.GDP.PCAP.CD,1963,278.922668024545,PIB per cápita (USD)
MYS,SP.POP.TOTL,1963,8999247.0,Población total
MDV,SP.POP.TOTL,1963,97556.0,Población total
MLI,SP.POP.TOTL,1963,5441611.0,Población total
MLT,SP.POP.TOTL,1963,322550.0,Población total
MHL,SP.POP.TOTL,1963,16111.0,Población total
MRT,NY.GDP.PCAP.CD,1963,121.576554211757,PIB per cápita (USD)
MRT,SP.POP.TOTL,1963,936014.0,Población total
MUS,SP.POP.TOTL,1963,718861.0,Población total
MEX,NY.GDP.PCAP.CD,1963,403.824180413223,PIB per cápita (USD)
MEX,SP.POP.TOTL,1963,41939880.0,Población total
FSM,SP.POP.TOTL,1963,48875.0,Población total
MDA,SP.POP.TOTL,1963,2721000.0,Población total
MCO,SP.POP.TOTL,1963,23169.0,Población total
MNG,SP.POP.TOTL,1963,1042383.0,Población total
MNE,SP.POP.TOTL,1963,491491.0,Población total
MAR,NY.GDP.PCAP.CD,1963,196.385092035123,PIB per cápita (USD)
MAR,SP.POP.TOTL,1963,13488517.0,Población total
MOZ,SP.POP.TOTL,1963,7961458.0,Población total
MMR,SP.POP.TOTL,1963,22947286.0,Población total
NAM,SP.POP.TOTL,1963,648668.0,Población total
NPL,NY.GDP.PCAP.CD,1963,47.1283529151861,PIB per cápita (USD)
NPL,SP.POP.TOTL,1963,10544586.0,Población total
NLD,NY.GDP.PCAP.CD,1963,1328.03664879968,PIB per cápita (USD)
NLD,SP.POP.TOTL,1963,11965966.0,Población total
NCL,SP.POP.TOTL,1963,85700.0,Población total
NZL,NY.GDP.PCAP.CD,1963,2622.2202714036,PIB per cápita (USD)
NZL,SP.POP.TOTL,1963,2531800.0,Población total
NIC,NY.GDP.PCAP.CD,1963,152.97671325680798,PIB per cápita (USD)
NIC,SP.POP.TOTL,1963,1943591.0,Población total
NER,NY.GDP.PCAP.CD,1963,158.322902006611,PIB per cápita (USD)
NER,SP.POP.TOTL,1963,3703159.0,Población total
NGA,NY.GDP.PCAP.CD,1963,107.329219376448,PIB per cápita (USD)
NGA,SP.POP.TOTL,1963,48128460.0,Población total
MNP,SP.POP.TOTL,1963,10709.0,Población total
NOR,NY.GDP.PCAP.CD,1963,1775.5826554497896,PIB per cápita (USD)
NOR,SP.POP.TOTL,1963,3666537.0,Población total
OMN,SP.POP.TOTL,1963,593504.0,Población total
PAK,NY.GDP.PCAP.CD,1963,93.9817347577662,PIB per cápita (USD)
PAK,SP.POP.TOTL,1963,48312888.0,Población total
PLW,SP.POP.TOTL,1963,10381.0,Población total
PAN,NY.GDP.PCAP.CD,1963,451.6380309067311,PIB per cápita (USD)
PAN,SP.POP.TOTL,1963,1238824.0,Población total
PNG,NY.GDP.PCAP.CD,1963,132.95627808306102,PIB per cápita (USD)
PNG,SP.POP.TOTL,1963,2075630.0,Población total
PRY,SP.POP.TOTL,1963,2058916.0,Población total
PER,NY.GDP.PCAP.CD,1963,319.79731936384496,PIB per cápita (USD)
PER,SP.POP.TOTL,1963,10961539.0,Población total
PHL,NY.GDP.PCAP.CD,1963,168.01484174552,PIB per cápita (USD)
PHL,SP.POP.TOTL,1963,29016770.0,Población total
POL,SP.POP.TOTL,1963,30712000.0,Población total
PRT,NY.GDP.PCAP.CD,1963,432.511729575075,PIB per cápita (USD)
PRT,SP.POP.TOTL,1963,9030355.0,Población total
PRI,NY.GDP.PCAP.CD,1963,931.751665981242,PIB per cápita (USD)
PRI,SP.POP.TOTL,1963,2504530.0,Población total
QAT,SP.POP.TOTL,1963,61647.0,Población total
ROM,SP.POP.TOTL,1963,18797850.0,Población total
RUS,SP.POP.TOTL,1963,123960000.0,Población total
RWA,NY.GDP.PCAP.CD,1963,41.2508282805366,PIB per cápita (USD)
RWA,SP.POP.TOTL,1963,3102968.0,Población total
WSM,SP.POP.TOTL,1963,119564.0,Población total
SMR,SP.POP.TOTL,1963,16616.0,Población total
STP,SP.POP.TOTL,1963,64181.0,Población total
SAU,SP.POP.TOTL,1963,4516663.0,Población total
SEN,NY.GDP.PCAP.CD,1963,256.89274009414504,PIB per cápita (USD)
SEN,SP.POP.TOTL,1963,3450418.0,Población total
SYC,NY.GDP.PCAP.CD,1963,308.19526439881804,PIB per cápita (USD)
SYC,SP.POP.TOTL,1963,45176.0,Población total
SLE,NY.GDP.PCAP.CD,1963,153.552353700625,PIB per cápita (USD)
SLE,SP.POP.TOTL,1963,2269890.0,Población total
SGP,NY.GDP.PCAP.CD,1963,510.980519281552,PIB per cápita (USD)
SGP,SP.POP.TOTL,1963,1795000.0,Población total
SVK,SP.POP.TOTL,1963,4282017.0,Población total
SVN,SP.POP.TOTL,1963,1616971.0,Población total
SLB,SP.POP.TOTL,1963,128863.0,Población total
SOM,SP.POP.TOTL,1963,2937360.0,Población total
ZAF,NY.GDP.PCAP.CD,1963,484.525821138972,PIB per cápita (USD)
ZAF,SP.POP.TOTL,1963,18936138.0,Población total
SSD,SP.POP.TOTL,1963,3131686.0,Población total
ESP,NY.GDP.PCAP.CD,1963,609.487384056513,PIB per cápita (USD)
ESP,SP.POP.TOTL,1963,31296651.0,Población total
LKA,NY.GDP.PCAP.CD,1963,117.311256311256,PIB per cápita (USD)
LKA,SP.POP.TOTL,1963,10582000.0,Población total
KNA,NY.GDP.PCAP.CD,1963,253.958820545963,PIB per cápita (USD)
KNA,SP.POP.TOTL,1963,50533.0,Población total
LCA,SP.POP.TOTL,1963,93397.0,Población total
MAF,SP.POP.TOTL,1963,4656.0,Población total
VCT,NY.GDP.PCAP.CD,1963,162.87023274521,PIB per cápita (USD)
VCT,SP.POP.TOTL,1963,84167.0,Población total
SDN,NY.GDP.PCAP.CD,1963,118.995979439994,PIB per cápita (USD)
SDN,SP.POP.TOTL,1963,8223613.0,Población total
SUR,NY.GDP.PCAP.CD,1963,349.728165834738,PIB per cápita (USD)
SUR,SP.POP.TOTL,1963,314530.0,Población total
SWZ,NY.GDP.PCAP.CD,1963,144.734601554252,PIB per cápita (USD)
SWZ,SP.POP.TOTL,1963,373991.0,Población total
SWE,NY.GDP.PCAP.CD,1963,2492.54534595494,PIB per cápita (USD)
SWE,SP.POP.TOTL,1963,7604328.0,Población total
CHE,NY.GDP.PCAP.CD,1963,2294.18284731738,PIB per cápita (USD)
CHE,SP.POP.TOTL,1963,5694247.0,Población total
SYR,NY.GDP.PCAP.CD,1963,237.34459562274895,PIB per cápita (USD)
SYR,SP.POP.TOTL,1963,5057825.0,Población total
TJK,SP.POP.TOTL,1963,2312193.0,Población total
TZA,SP.POP.TOTL,1963,11005882.0,Población total
THA,NY.GDP.PCAP.CD,1963,118.143237206302,PIB per cápita (USD)
THA,SP.POP.TOTL,1963,29967043.0,Población total
TMP,SP.POP.TOTL,1963,526936.0,Población total
TGO,NY.GDP.PCAP.CD,1963,87.7920466009429,PIB per cápita (USD)
TGO,SP.POP.TOTL,1963,1631763.0,Población total
TON,SP.POP.TOTL,1963,69000.0,Población total
TTO,NY.GDP.PCAP.CD,1963,759.871562420863,PIB per cápita (USD)
TTO,SP.POP.TOTL,1963,892571.0,Población total
TUN,SP.POP.TOTL,1963,4436643.0,Población total
TUR,NY.GDP.PCAP.CD,1963,349.884755582392,PIB per cápita (USD)
TUR,SP.POP.TOTL,1963,29597047.0,Población total
TKM,SP.POP.TOTL,1963,1769008.0,Población total
TCA,SP.POP.TOTL,1963,5741.0,Población total
TUV,SP.POP.TOTL,1963,6542.0,Población total
UGA,NY.GDP.PCAP.CD,1963,68.9577787901702,PIB per cápita (USD)
UGA,SP.POP.TOTL,1963,7487411.0,Población total
UKR,SP.POP.TOTL,1963,44285897.0,Población total
ARE,SP.POP.TOTL,1963,125216.0,Población total
GBR,NY.GDP.PCAP.CD,1963,1592.61447661562,PIB per cápita (USD)
GBR,SP.POP.TOTL,1963,53650000.0,Población total
USA,NY.GDP.PCAP.CD,1963,3374.51517105082,PIB per cápita (USD)
USA,SP.POP.TOTL,1963,189242000.0,Población total
URY,NY.GDP.PCAP.CD,1963,584.290984588931,PIB per cápita (USD)
URY,SP.POP.TOTL,1963,2635128.0,Población total
UZB,SP.POP.TOTL,1963,9611601.0,Población total
VUT,SP.POP.TOTL,1963,69962.0,Población total
VEN,NY.GDP.PCAP.CD,1963,1167.90486511106,PIB per cápita (USD)
VEN,SP.POP.TOTL,1963,9130346.0,Población total
VNM,SP.POP.TOTL,1963,36836000.0,Población total
VIR,NY.GDP.PCAP.CD,1963,1069.76744186047,PIB per cápita (USD)
VIR,SP.POP.TOTL,1963,38700.0,Población total
YEM,SP.POP.TOTL,1963,5429501.0,Población total
ZMB,NY.GDP.PCAP.CD,1963,210.69759272829103,PIB per cápita (USD)
ZMB,SP.POP.TOTL,1963,3342894.0,Población total
ZWE,NY.GDP.PCAP.CD,1963,280.020908982893,PIB per cápita (USD)
ZWE,SP.POP.TOTL,1963,4140804.0,Población total
ARB,SP.POP.TOTL,1964,103273929.0,Población total
CSS,NY.GDP.PCAP.CD,1964,556.451498555962,PIB per cápita (USD)
CSS,SP.POP.TOTL,1964,4514432.0,Población total
CEB,SP.POP.TOTL,1964,94722599.0,Población total
EAS,NY.GDP.PCAP.CD,1964,181.400983334191,PIB per cápita (USD)
EAS,SP.POP.TOTL,1964,1110558625.0,Población total
EAP,NY.GDP.PCAP.CD,1964,84.7422761196635,PIB per cápita (USD)
EAP,SP.POP.TOTL,1964,952838633.0,Población total
EMU,NY.GDP.PCAP.CD,1964,1358.08577658904,PIB per cápita (USD)
EMU,SP.POP.TOTL,1964,275382199.0,Población total
ECS,NY.GDP.PCAP.CD,1964,879.704356089914,PIB per cápita (USD)
ECS,SP.POP.TOTL,1964,698998988.0,Población total
ECA,SP.POP.TOTL,1964,166977242.0,Población total
EUU,NY.GDP.PCAP.CD,1964,1228.94011285814,PIB per cápita (USD)
EUU,SP.POP.TOTL,1964,424075860.0,Población total
FCS,SP.POP.TOTL,1964,132146798.0,Población total
HPC,NY.GDP.PCAP.CD,1964,117.680237596326,PIB per cápita (USD)
HPC,SP.POP.TOTL,1964,178802599.0,Población total
HIC,NY.GDP.PCAP.CD,1964,1573.1314209065602,PIB per cápita (USD)
HIC,SP.POP.TOTL,1964,956921525.0,Población total
NOC,SP.POP.TOTL,1964,198896794.0,Población total
OEC,NY.GDP.PCAP.CD,1964,1847.27491344887,PIB per cápita (USD)
OEC,SP.POP.TOTL,1964,758024731.0,Población total
LCN,NY.GDP.PCAP.CD,1964,449.162081365753,PIB per cápita (USD)
LCN,SP.POP.TOTL,1964,246458356.0,Población total
LAC,NY.GDP.PCAP.CD,1964,318.63127618648105,PIB per cápita (USD)
LAC,SP.POP.TOTL,1964,199754929.0,Población total
LDC,SP.POP.TOTL,1964,265039360.0,Población total
LMY,NY.GDP.PCAP.CD,1964,127.149485503916,PIB per cápita (USD)
LMY,SP.POP.TOTL,1964,2302381215.0,Población total
LIC,SP.POP.TOTL,1964,171657780.0,Población total
LMC,NY.GDP.PCAP.CD,1964,123.235081431405,PIB per cápita (USD)
LMC,SP.POP.TOTL,1964,1032387068.0,Población total
MEA,SP.POP.TOTL,1964,117734910.0,Población total
MNA,SP.POP.TOTL,1964,108832515.0,Población total
MIC,NY.GDP.PCAP.CD,1964,130.674012550232,PIB per cápita (USD)
MIC,SP.POP.TOTL,1964,2130723435.0,Población total
NAC,NY.GDP.PCAP.CD,1964,3478.0858610804803,PIB per cápita (USD)
NAC,SP.POP.TOTL,1964,211262900.0,Población total
OED,NY.GDP.PCAP.CD,1964,1721.25874052421,PIB per cápita (USD)
OED,SP.POP.TOTL,1964,831581967.0,Población total
OSS,SP.POP.TOTL,1964,7129954.0,Población total
PSS,SP.POP.TOTL,1964,980370.0,Población total
SST,NY.GDP.PCAP.CD,1964,309.179473883169,PIB per cápita (USD)
SST,SP.POP.TOTL,1964,12624756.0,Población total
SAS,NY.GDP.PCAP.CD,1964,112.285929947444,PIB per cápita (USD)
SAS,SP.POP.TOTL,1964,623073110.0,Población total
SSF,NY.GDP.PCAP.CD,1964,148.261231086568,PIB per cápita (USD)
SSF,SP.POP.TOTL,1964,251215851.0,Población total
SSA,NY.GDP.PCAP.CD,1964,148.418943735482,PIB per cápita (USD)
SSA,SP.POP.TOTL,1964,250904786.0,Población total
UMC,NY.GDP.PCAP.CD,1964,143.105771163577,PIB per cápita (USD)
UMC,SP.POP.TOTL,1964,1098336367.0,Población total
WLD,NY.GDP.PCAP.CD,1964,552.41345898951,PIB per cápita (USD)
WLD,SP.POP.TOTL,1964,3259302740.0,Población total
AFG,NY.GDP.PCAP.CD,1964,82.23139455814359,PIB per cápita (USD)
AFG,SP.POP.TOTL,1964,9728645.0,Población total
ALB,SP.POP.TOTL,1964,1814135.0,Población total
DZA,NY.GDP.PCAP.CD,1964,236.609181710254,PIB per cápita (USD)
DZA,SP.POP.TOTL,1964,12295973.0,Población total
ASM,SP.POP.TOTL,1964,22701.0,Población total
ADO,SP.POP.TOTL,1964,17470.0,Población total
AGO,SP.POP.TOTL,1964,5665701.0,Población total
ATG,SP.POP.TOTL,1964,58500.0,Población total
ARG,NY.GDP.PCAP.CD,1964,1166.31755895322,PIB per cápita (USD)
ARG,SP.POP.TOTL,1964,21953926.0,Población total
ARM,SP.POP.TOTL,1964,2138133.0,Población total
ABW,SP.POP.TOTL,1964,57029.0,Población total
AUS,NY.GDP.PCAP.CD,1964,2127.1657387955,PIB per cápita (USD)
AUS,SP.POP.TOTL,1964,11167000.0,Población total
AUT,NY.GDP.PCAP.CD,1964,1269.41258289256,PIB per cápita (USD)
AUT,SP.POP.TOTL,1964,7223801.0,Población total
AZE,SP.POP.TOTL,1964,4445653.0,Población total
BHS,NY.GDP.PCAP.CD,1964,1994.54029446663,PIB per cápita (USD)
BHS,SP.POP.TOTL,1964,133697.0,Población total
BHR,SP.POP.TOTL,1964,182774.0,Población total
BGD,NY.GDP.PCAP.CD,1964,99.50333117204453,PIB per cápita (USD)
BGD,SP.POP.TOTL,1964,54129390.0,Población total
BRB,SP.POP.TOTL,1964,234547.0,Población total
BLR,SP.POP.TOTL,1964,8524224.0,Población total
BEL,NY.GDP.PCAP.CD,1964,1701.84627554319,PIB per cápita (USD)
BEL,SP.POP.TOTL,1964,9378113.0,Población total
BLZ,NY.GDP.PCAP.CD,1964,351.165114983724,PIB per cápita (USD)
BLZ,SP.POP.TOTL,1964,103070.0,Población total
BEN,NY.GDP.PCAP.CD,1964,104.32375892899,PIB per cápita (USD)
BEN,SP.POP.TOTL,1964,2586362.0,Población total
BMU,NY.GDP.PCAP.CD,1964,2199.72700691179,PIB per cápita (USD)
BMU,SP.POP.TOTL,1964,48900.0,Población total
BTN,SP.POP.TOTL,1964,246324.0,Población total
BOL,NY.GDP.PCAP.CD,1964,203.601251487559,PIB per cápita (USD)
BOL,SP.POP.TOTL,1964,3990855.0,Población total
BIH,SP.POP.TOTL,1964,3468083.0,Población total
BWA,NY.GDP.PCAP.CD,1964,71.8068333149172,PIB per cápita (USD)
BWA,SP.POP.TOTL,1964,579560.0,Población total
BRA,NY.GDP.PCAP.CD,1964,259.46696881361,PIB per cápita (USD)
BRA,SP.POP.TOTL,1964,81751802.0,Población total
BRN,SP.POP.TOTL,1964,97933.0,Población total
BGR,SP.POP.TOTL,1964,8144340.0,Población total
BFA,NY.GDP.PCAP.CD,1964,80.4727075671632,PIB per cápita (USD)
BFA,SP.POP.TOTL,1964,5098892.0,Población total
BDI,NY.GDP.PCAP.CD,1964,86.5716236984791,PIB per cápita (USD)
BDI,SP.POP.TOTL,1964,3011957.0,Población total
CPV,SP.POP.TOTL,1964,223854.0,Población total
KHM,NY.GDP.PCAP.CD,1964,123.685620758619,PIB per cápita (USD)
KHM,SP.POP.TOTL,1964,6329411.0,Población total
CMR,NY.GDP.PCAP.CD,1964,133.730545350901,PIB per cápita (USD)
CMR,SP.POP.TOTL,1964,5850454.0,Población total
CAN,NY.GDP.PCAP.CD,1964,2529.5181790541,PIB per cápita (USD)
CAN,SP.POP.TOTL,1964,19325000.0,Población total
CYM,SP.POP.TOTL,1964,8299.0,Población total
CAF,NY.GDP.PCAP.CD,1964,87.8588065622271,PIB per cápita (USD)
CAF,SP.POP.TOTL,1964,1616515.0,Población total
TCD,NY.GDP.PCAP.CD,1964,120.773372482509,PIB per cápita (USD)
TCD,SP.POP.TOTL,1964,3247798.0,Población total
CHI,SP.POP.TOTL,1964,113778.0,Población total
CHL,NY.GDP.PCAP.CD,1964,687.865002270502,PIB per cápita (USD)
CHL,SP.POP.TOTL,1964,8423614.0,Población total
CHN,NY.GDP.PCAP.CD,1964,84.5733973268426,PIB per cápita (USD)
CHN,SP.POP.TOTL,1964,698355000.0,Población total
COL,NY.GDP.PCAP.CD,1964,322.472204062447,PIB per cápita (USD)
COL,SP.POP.TOTL,1964,18581972.0,Población total
COM,SP.POP.TOTL,1964,201665.0,Población total
ZAR,NY.GDP.PCAP.CD,1964,170.46630940844298,PIB per cápita (USD)
ZAR,SP.POP.TOTL,1964,16903899.0,Población total
COG,NY.GDP.PCAP.CD,1964,164.82637599199302,PIB per cápita (USD)
COG,SP.POP.TOTL,1964,1126602.0,Población total
CRI,NY.GDP.PCAP.CD,1964,353.003552451818,PIB per cápita (USD)
CRI,SP.POP.TOTL,1964,1537035.0,Población total
CIV,NY.GDP.PCAP.CD,1964,227.44129499103,PIB per cápita (USD)
CIV,SP.POP.TOTL,1964,4049675.0,Población total
HRV,SP.POP.TOTL,1964,4259680.0,Población total
CUB,SP.POP.TOTL,1964,7787149.0,Población total
CUW,SP.POP.TOTL,1964,133148.0,Población total
CYP,SP.POP.TOTL,1964,578629.0,Población total
CZE,SP.POP.TOTL,1964,9727804.0,Población total
DNK,NY.GDP.PCAP.CD,1964,2013.24307693268,PIB per cápita (USD)
DNK,SP.POP.TOTL,1964,4722072.0,Población total
DJI,SP.POP.TOTL,1964,107584.0,Población total
DMA,SP.POP.TOTL,1964,63921.0,Población total
DOM,NY.GDP.PCAP.CD,1964,272.913855967676,PIB per cápita (USD)
DOM,SP.POP.TOTL,1964,3757962.0,Población total
ECU,NY.GDP.PCAP.CD,1964,226.719814031916,PIB per cápita (USD)
ECU,SP.POP.TOTL,1964,5099470.0,Población total
EGY,SP.POP.TOTL,1964,30094082.0,Población total
SLV,SP.POP.TOTL,1964,3106186.0,Población total
GNQ,NY.GDP.PCAP.CD,1964,48.0181587276003,PIB per cápita (USD)
GNQ,SP.POP.TOTL,1964,264743.0,Población total
ERI,SP.POP.TOTL,1964,1550297.0,Población total
EST,SP.POP.TOTL,1964,1277086.0,Población total
ETH,SP.POP.TOTL,1964,24396965.0,Población total
FRO,SP.POP.TOTL,1964,35946.0,Población total
FJI,NY.GDP.PCAP.CD,1964,310.88807314481096,PIB per cápita (USD)
FJI,SP.POP.TOTL,1964,450452.0,Población total
FIN,NY.GDP.PCAP.CD,1964,1707.50393824701,PIB per cápita (USD)
FIN,SP.POP.TOTL,1964,4548543.0,Población total
FRA,NY.GDP.PCAP.CD,1964,1919.2667177055896,PIB per cápita (USD)
FRA,SP.POP.TOTL,1964,49449403.0,Población total
PYF,SP.POP.TOTL,1964,90132.0,Población total
GAB,NY.GDP.PCAP.CD,1964,411.765440302784,PIB per cápita (USD)
GAB,SP.POP.TOTL,1964,523793.0,Población total
GMB,SP.POP.TOTL,1964,394552.0,Población total
GEO,SP.POP.TOTL,1964,3870300.0,Población total
DEU,SP.POP.TOTL,1964,75318337.0,Población total
GHA,NY.GDP.PCAP.CD,1964,230.43129191713905,PIB per cápita (USD)
GHA,SP.POP.TOTL,1964,7513286.0,Población total
GRC,NY.GDP.PCAP.CD,1964,784.954348432918,PIB per cápita (USD)
GRC,SP.POP.TOTL,1964,8510429.0,Población total
GRL,SP.POP.TOTL,1964,37600.0,Población total
GRD,SP.POP.TOTL,1964,94066.0,Población total
GUM,SP.POP.TOTL,1964,73048.0,Población total
GTM,NY.GDP.PCAP.CD,1964,282.361091851368,PIB per cápita (USD)
GTM,SP.POP.TOTL,1964,4600846.0,Población total
GIN,SP.POP.TOTL,1964,3812004.0,Población total
GNB,SP.POP.TOTL,1964,643962.0,Población total
GUY,NY.GDP.PCAP.CD,1964,306.35616593769697,PIB per cápita (USD)
GUY,SP.POP.TOTL,1964,635778.0,Población total
HTI,SP.POP.TOTL,1964,4186636.0,Población total
HND,NY.GDP.PCAP.CD,1964,200.195902861619,PIB per cápita (USD)
HND,SP.POP.TOTL,1964,2282764.0,Población total
HKG,NY.GDP.PCAP.CD,1964,649.064259591888,PIB per cápita (USD)
HKG,SP.POP.TOTL,1964,3504600.0,Población total
HUN,SP.POP.TOTL,1964,10119835.0,Población total
ISL,NY.GDP.PCAP.CD,1964,2297.9206432038,PIB per cápita (USD)
ISL,SP.POP.TOTL,1964,188983.0,Población total
IND,NY.GDP.PCAP.CD,1964,117.842825562753,PIB per cápita (USD)
IND,SP.POP.TOTL,1964,487690114.0,Población total
IDN,SP.POP.TOTL,1964,97638027.0,Población total
IRN,NY.GDP.PCAP.CD,1964,221.319234086007,PIB per cápita (USD)
IRN,SP.POP.TOTL,1964,24308080.0,Población total
IRQ,NY.GDP.PCAP.CD,1964,288.128739477044,PIB per cápita (USD)
IRQ,SP.POP.TOTL,1964,8122200.0,Población total
IRL,NY.GDP.PCAP.CD,1964,965.135422676745,PIB per cápita (USD)
IRL,SP.POP.TOTL,1964,2866550.0,Población total
IMY,SP.POP.TOTL,1964,49818.0,Población total
ISR,NY.GDP.PCAP.CD,1964,1375.89232402,PIB per cápita (USD)
ISR,SP.POP.TOTL,1964,2475000.0,Población total
ITA,NY.GDP.PCAP.CD,1964,1222.5445404629,PIB per cápita (USD)
ITA,SP.POP.TOTL,1964,51675350.0,Población total
JAM,NY.GDP.PCAP.CD,1964,517.6205418184201,PIB per cápita (USD)
JAM,SP.POP.TOTL,1964,1734763.0,Población total
JPN,NY.GDP.PCAP.CD,1964,835.657252484116,PIB per cápita (USD)
JPN,SP.POP.TOTL,1964,97826000.0,Población total
JOR,SP.POP.TOTL,1964,1060998.0,Población total
KAZ,SP.POP.TOTL,1964,11267329.0,Población total
KEN,NY.GDP.PCAP.CD,1964,108.558932752822,PIB per cápita (USD)
KEN,SP.POP.TOTL,1964,9200158.0,Población total
KIR,SP.POP.TOTL,1964,45424.0,Población total
PRK,SP.POP.TOTL,1964,12282421.0,Población total
KOR,NY.GDP.PCAP.CD,1964,120.001270096459,PIB per cápita (USD)
KOR,SP.POP.TOTL,1964,27984155.0,Población total
KSV,SP.POP.TOTL,1964,1050000.0,Población total
KWT,SP.POP.TOTL,1964,431366.0,Población total
KGZ,SP.POP.TOTL,1964,2495300.0,Población total
LAO,SP.POP.TOTL,1964,2325742.0,Población total
LVA,SP.POP.TOTL,1964,2240623.0,Población total
LBN,SP.POP.TOTL,1964,2041212.0,Población total
LSO,NY.GDP.PCAP.CD,1964,56.7356757051101,PIB per cápita (USD)
LSO,SP.POP.TOTL,1964,915473.0,Población total
LBR,NY.GDP.PCAP.CD,1964,178.849908585452,PIB per cápita (USD)
LBR,SP.POP.TOTL,1964,1224094.0,Población total
LBY,SP.POP.TOTL,1964,1652294.0,Población total
LIE,SP.POP.TOTL,1964,18170.0,Población total
LTU,SP.POP.TOTL,1964,2935200.0,Población total
LUX,NY.GDP.PCAP.CD,1964,2755.6331165327897,PIB per cápita (USD)
LUX,SP.POP.TOTL,1964,327750.0,Población total
MAC,SP.POP.TOTL,1964,197523.0,Población total
MKD,SP.POP.TOTL,1964,1569143.0,Población total
MDG,NY.GDP.PCAP.CD,1964,142.65332958908502,PIB per cápita (USD)
MDG,SP.POP.TOTL,1964,5625401.0,Población total
MWI,NY.GDP.PCAP.CD,1964,49.134323228823206,PIB per cápita (USD)
MWI,SP.POP.TOTL,1964,3963424.0,Población total
MYS,NY.GDP.PCAP.CD,1964,287.95942806782904,PIB per cápita (USD)
MYS,SP.POP.TOTL,1964,9287442.0,Población total
MDV,SP.POP.TOTL,1964,100177.0,Población total
MLI,SP.POP.TOTL,1964,5503748.0,Población total
MLT,SP.POP.TOTL,1964,321250.0,Población total
MHL,SP.POP.TOTL,1964,16702.0,Población total
MRT,NY.GDP.PCAP.CD,1964,157.611204722198,PIB per cápita (USD)
MRT,SP.POP.TOTL,1964,963746.0,Población total
MUS,SP.POP.TOTL,1964,736381.0,Población total
MEX,NY.GDP.PCAP.CD,1964,463.896331375075,PIB per cápita (USD)
MEX,SP.POP.TOTL,1964,43264267.0,Población total
FSM,SP.POP.TOTL,1964,50483.0,Población total
MDA,SP.POP.TOTL,1964,2774000.0,Población total
MCO,SP.POP.TOTL,1964,23237.0,Población total
MNG,SP.POP.TOTL,1964,1074517.0,Población total
MNE,SP.POP.TOTL,1964,496685.0,Población total
MAR,NY.GDP.PCAP.CD,1964,201.055073092136,PIB per cápita (USD)
MAR,SP.POP.TOTL,1964,13871988.0,Población total
MOZ,SP.POP.TOTL,1964,8129268.0,Población total
MMR,SP.POP.TOTL,1964,23471163.0,Población total
NAM,SP.POP.TOTL,1964,665297.0,Población total
NPL,NY.GDP.PCAP.CD,1964,46.2779226346748,PIB per cápita (USD)
NPL,SP.POP.TOTL,1964,10719988.0,Población total
NLD,NY.GDP.PCAP.CD,1964,1541.94736519029,PIB per cápita (USD)
NLD,SP.POP.TOTL,1964,12127120.0,Población total
NCL,SP.POP.TOTL,1964,88100.0,Población total
NZL,NY.GDP.PCAP.CD,1964,2813.546975639389,PIB per cápita (USD)
NZL,SP.POP.TOTL,1964,2585400.0,Población total
NIC,NY.GDP.PCAP.CD,1964,173.376266924482,PIB per cápita (USD)
